522	0.213855
586	0.0268745
650	0.00749971
714	0.0019054
778	0.000395283
842	0.000166887
906	4.09484e-05
970	2.08563e-05
1034	6.25977e-06
1098	2.33044e-06
1162	8.49705e-07
1226	3.95974e-07
1290	1.4826e-07
1354	2.32238e-08
1418	7.71738e-09
1482	1.81689e-09
1546	1.00986e-09
