522	1.124530
586	1.627246
650	1.818135
714	2.241362
778	2.896588
842	2.673163
906	3.492906
970	4.152177
1034	4.925448
1098	5.309348
1162	6.072781
1226	6.804624
1290	7.726260
1354	8.647951
1418	8.037290
1482	11.667468
1546	12.681350
