522	0.64671
586	0.0695787
650	0.0171131
714	0.00372009
778	0.00134904
842	0.000354303
906	0.000117179
970	3.26407e-05
1034	1.5061e-05
1098	4.51056e-06
1162	1.8934e-06
1226	6.673e-07
1290	2.78771e-07
1354	3.11e-08
1418	9.46935e-09
1482	4.12099e-09
1546	1.54923e-09
