522	2.80392
586	0.53782
650	0.072748
714	0.0115804
778	0.00319946
842	0.000736702
906	0.000292692
970	0.000101163
1034	3.89874e-05
1098	8.95086e-06
1162	4.80878e-06
1226	1.69295e-06
1290	4.26311e-07
1354	6.09831e-08
1418	1.21684e-08
1482	5.72337e-09
1546	2.06662e-09
