2560	0.186965	0.045773
2576	0.134577	0.058507
2592	0.156025	0.0454583
2608	0.142188	0.0479959
2624	0.136776	0.0474641
2640	0.148815	0.0477305
2656	0.139917	0.0498336
2672	0.158181	0.0495065
2688	0.162539	0.067768
2704	0.146002	0.051072
2720	0.169573	0.0540895
2736	0.153351	0.052244
2752	0.147141	0.055372
2768	0.173914	0.0532725
2784	0.157999	0.0544385
2800	0.161479	0.0576315
2816	0.225097	0.0551045
